,coordenada_x,coordenada_y,Zona
39289,5435780.310000014,6357941.740000053,5
39290,5435780.310000014,6357941.740000053,5
39295,5432962.850076008,6356814.945062239,4
39296,5438748.912478431,6353131.037232712,1
39297,5438748.912478431,6353131.037232712,1
39298,5439239.881957803,6354879.307441886,9
39299,5439239.881957803,6354879.307441886,9
39300,5439239.881957803,6354879.307441886,9
39301,5429639.5653466,6358373.36506044,4
39302,5435372.780000007,6360106.379999974,6
39303,5435372.780000007,6360106.379999974,6
39304,5435372.780000007,6360106.379999974,6
39305,5435372.780000007,6360106.379999974,6
39307,5441065.964691939,6351193.86723615,3
39309,5438762.591457724,6351268.975480483,7
39313,5439438.649793489,6354556.895102148,9
39314,5431649.370777182,6358527.815778659,4
39315,5431649.370777182,6358527.815778659,4
39316,5431649.370777182,6358527.815778659,4
39317,5431649.370777182,6358527.815778659,4
39320,5436780.94006657,6355961.9420648245,5
39324,5437430.058071832,6353762.063977195,7
39325,5434900.832973521,6356423.299464171,5
39327,5438031.891716863,6349340.51489336,8
39328,5438031.891716863,6349340.51489336,8
39332,5437121.000815638,6357278.621816042,5
39340,5440774.11,6355028.91,1
39341,5440774.11,6355028.91,1
39342,5439405.549788554,6354721.167022322,9
39343,5437559.96,6348234.19,8
39347,5441366.854006108,6349119.762488925,3
39348,5441366.854006108,6349119.762488925,3
39349,5441366.854006108,6349119.762488925,3
39351,5438771.599642473,6347544.980720324,8
39352,5441394.56036312,6353622.925472179,1
39353,5441394.56036312,6353622.925472179,1
39354,5441394.56036312,6353622.925472179,1
39355,5441394.56036312,6353622.925472179,1
39356,5441394.56036312,6353622.925472179,1
39357,5441394.56036312,6353622.925472179,1
39358,5441394.56036312,6353622.925472179,1
39359,5441394.56036312,6353622.925472179,1
39360,5441394.56036312,6353622.925472179,1
39361,5441394.56036312,6353622.925472179,1
39362,5441394.56036312,6353622.925472179,1
39363,5441394.56036312,6353622.925472179,1
39364,5441394.56036312,6353622.925472179,1
39365,5441394.56036312,6353622.925472179,1
39366,5441394.56036312,6353622.925472179,1
39367,5441394.56036312,6353622.925472179,1
39368,5441394.56036312,6353622.925472179,1
39369,5441394.56036312,6353622.925472179,1
39373,5431570.354334496,6361861.787428554,2
39374,5434425.10000005,6355600.439999986,0
39375,5437124.113384547,6355549.033975442,5
39376,5437124.113384547,6355549.033975442,5
39377,5431655.532125582,6352629.038145783,0
39378,5431655.532125582,6352629.038145783,0
39379,5429166.9900025735,6355686.838181639,4
39380,5429166.9900025735,6355686.838181639,4
39381,5434837.19,6359589.4,6
39382,5433257.941666471,6361307.442223825,2
39383,5434111.674935673,6353416.999027257,0
39384,5439034.073348995,6356443.65489736,9
39385,5439034.073348995,6356443.65489736,9
39386,5439034.073348995,6356443.65489736,9
39387,5439034.073348995,6356443.65489736,9
39388,5439816.31,6354495.58,1
39389,5439816.31,6354495.58,1
39390,5439816.31,6354495.58,1
39391,5439816.31,6354495.58,1
39392,5439816.31,6354495.58,1
39393,5439816.31,6354495.58,1
39394,5439816.31,6354495.58,1
39395,5439816.31,6354495.58,1
39396,5439816.31,6354495.58,1
39397,5439816.31,6354495.58,1
39398,5439816.31,6354495.58,1
39399,5439816.31,6354495.58,1
39400,5439816.31,6354495.58,1
39401,5439816.31,6354495.58,1
39402,5439816.31,6354495.58,1
39403,5439816.31,6354495.58,1
39404,5439816.31,6354495.58,1
39405,5439816.31,6354495.58,1
39406,5439816.31,6354495.58,1
39407,5439816.31,6354495.58,1
39408,5439816.31,6354495.58,1
39409,5439816.31,6354495.58,1
39410,5439816.31,6354495.58,1
39411,5439816.31,6354495.58,1
39412,5439816.31,6354495.58,1
39413,5439816.31,6354495.58,1
39414,5439816.31,6354495.58,1
39415,5439816.31,6354495.58,1
39416,5439816.31,6354495.58,1
39417,5439816.31,6354495.58,1
39418,5439816.31,6354495.58,1
39419,5439816.31,6354495.58,1
39420,5439816.31,6354495.58,1
39421,5439816.31,6354495.58,1
39422,5439816.31,6354495.58,1
39423,5439816.31,6354495.58,1
39424,5439816.31,6354495.58,1
39425,5439816.31,6354495.58,1
39426,5439816.31,6354495.58,1
39427,5439816.31,6354495.58,1
39428,5439816.31,6354495.58,1
39429,5439816.31,6354495.58,1
39430,5439816.31,6354495.58,1
39431,5439816.31,6354495.58,1
39432,5439816.31,6354495.58,1
39433,5439816.31,6354495.58,1
39434,5439816.31,6354495.58,1
39435,5439816.31,6354495.58,1
39436,5439816.31,6354495.58,1
39437,5439816.31,6354495.58,1
39438,5439816.31,6354495.58,1
39439,5439816.31,6354495.58,1
39440,5439816.31,6354495.58,1
39441,5439816.31,6354495.58,1
39442,5439816.31,6354495.58,1
39443,5439816.31,6354495.58,1
39444,5439816.31,6354495.58,1
39445,5430428.837142142,6358213.26873633,4
39446,5430428.837142142,6358213.26873633,4
39449,5433152.726473432,6361025.394989393,2
39450,5433152.726473432,6361025.394989393,2
39453,5439618.92,6350415.605,3
39454,5439618.92,6350415.605,3
39456,5437589.024486103,6356093.755266627,5
39457,5437589.024486103,6356093.755266627,5
39458,5436697.781795907,6348658.133748102,8
39459,5434160.321835437,6352149.913867418,0
39460,5434160.321835437,6352149.913867418,0
39461,5434160.321835437,6352149.913867418,0
39462,5434160.321835437,6352149.913867418,0
39463,5434160.321835437,6352149.913867418,0
39464,5434160.321835437,6352149.913867418,0
39467,5436939.53125193,6349163.444572775,8
39468,5436939.53125193,6349163.444572775,8
39469,5436939.53125193,6349163.444572775,8
39470,5436939.53125193,6349163.444572775,8
39471,5436939.53125193,6349163.444572775,8
39472,5436939.53125193,6349163.444572775,8
39473,5436939.53125193,6349163.444572775,8
39474,5436939.53125193,6349163.444572775,8
39475,5436939.53125193,6349163.444572775,8
39476,5436939.53125193,6349163.444572775,8
39477,5436939.53125193,6349163.444572775,8
39478,5436939.53125193,6349163.444572775,8
39481,5434728.527480991,6354102.771222333,0
39482,5434728.527480991,6354102.771222333,0
39483,5434728.527480991,6354102.771222333,0
39484,5434728.527480991,6354102.771222333,0
39485,5434728.527480991,6354102.771222333,0
39488,5440316.942834228,6355662.580388585,9
39489,5440316.942834228,6355662.580388585,9
39490,5440316.942834228,6355662.580388585,9
39498,5431672.257122576,6358702.885809561,4
39499,5431672.257122576,6358702.885809561,4
39500,5436403.02499995,6357143.304999957,5
39501,5436403.02499995,6357143.304999957,5
39502,5435082.661078,6354249.169078238,0
39503,5435082.661078,6354249.169078238,0
39504,5435082.661078,6354249.169078238,0
39505,5435082.661078,6354249.169078238,0
39507,5433950.58,6361773.23,2
39513,5439379.272679299,6349609.958213034,3
39517,5435983.620000027,6353953.620000027,7
39518,5435983.620000027,6353953.620000027,7
39519,5433670.35618254,6355746.7041595485,0
39520,5433670.35618254,6355746.7041595485,0
39521,5433670.35618254,6355746.7041595485,0
39522,5433670.35618254,6355746.7041595485,0
39523,5433670.35618254,6355746.7041595485,0
39524,5433670.35618254,6355746.7041595485,0
39530,5440353.789999953,6352522.719999993,1
39531,5440353.789999953,6352522.719999993,1
39539,5439260.894821427,6355775.108489638,9
39540,5439260.894821427,6355775.108489638,9
39541,5439260.894821427,6355775.108489638,9
39542,5439260.894821427,6355775.108489638,9
39546,5431889.232480621,6351269.855612467,0
39547,5431889.232480621,6351269.855612467,0
39559,5438335.878920849,6356275.153613716,9
39560,5438335.878920849,6356275.153613716,9
39563,5434199.82750757,6353138.157784679,0
39566,5440084.222675449,6355201.653990827,9
39567,5440084.222675449,6355201.653990827,9
39568,5438498.0603243625,6355526.48468366,9
39569,5438498.0603243625,6355526.48468366,9
39571,5439538.335024377,6349187.173469299,3
39572,5434890.14,6353176.12,0
39573,5434890.14,6353176.12,0
39574,5434714.822010958,6354206.513846314,0
39575,5434714.822010958,6354206.513846314,0
39577,5437987.998270003,6354881.5378062,9
39578,5437987.998270003,6354881.5378062,9
39579,5431880.422002436,6358241.301269581,4
39580,5431880.422002436,6358241.301269581,4
39583,5429332.086818409,6357811.268418297,4
39584,5429554.675861662,6358482.357213427,4
39585,5435038.792952056,6355150.367319113,0
39586,5438794.048599063,6354586.950729779,9
39590,5434874.66,6353570.19,0
39591,5434874.66,6353570.19,0
39594,5439066.22,6355395.71,9
39595,5439066.22,6355395.71,9
39596,5439066.22,6355395.71,9
39597,5439066.22,6355395.71,9
39603,5435053.830000074,6359037.439999986,6
39604,5435053.830000074,6359037.439999986,6
39605,5435053.830000074,6359037.439999986,6
39606,5435053.830000074,6359037.439999986,6
39607,5435053.830000074,6359037.439999986,6
39608,5435053.830000074,6359037.439999986,6
39609,5435053.830000074,6359037.439999986,6
39610,5435053.830000074,6359037.439999986,6
39611,5435053.830000074,6359037.439999986,6
39612,5435053.830000074,6359037.439999986,6
39614,5432583.41,6355956.89,0
39619,5433304.541063966,6356107.794488232,0
39620,5433304.541063966,6356107.794488232,0
39632,5431845.671247374,6356713.090653847,4
39633,5431845.671247374,6356713.090653847,4
39634,5438024.940403281,6349500.865416435,8
39636,5433557.811281445,6355769.473974866,0
39637,5433557.811281445,6355769.473974866,0
39639,5433134.73,6353488.75,0
39640,5433134.73,6353488.75,0
39642,5439007.25507802,6352609.273861787,1
39643,5440055.670312916,6355720.90500458,9
39644,5440055.670312916,6355720.90500458,9
39645,5440055.670312916,6355720.90500458,9
39647,5439179.750282293,6354736.463501761,9
39648,5439179.750282293,6354736.463501761,9
39650,5439684.788839218,6353264.855572525,1
39651,5439089.678320666,6349023.800448973,8
39652,5439528.128111799,6354271.186458124,1
39653,5438925.536181323,6349013.6265394455,8
39654,5438925.536181323,6349013.6265394455,8
39655,5438925.536181323,6349013.6265394455,8
39656,5438925.536181323,6349013.6265394455,8
39657,5438925.536181323,6349013.6265394455,8
39658,5438925.536181323,6349013.6265394455,8
39659,5438925.536181323,6349013.6265394455,8
39660,5438925.536181323,6349013.6265394455,8
39661,5434642.080173845,6360137.666629465,6
39662,5434642.080173845,6360137.666629465,6
39663,5439330.93,6354751.88,9
39664,5439330.93,6354751.88,9
39665,5438256.855816306,6355683.950832001,9
39666,5438256.855816306,6355683.950832001,9
39667,5439183.367633837,6352805.364047875,1
39669,5435152.904502772,6354487.131687304,0
39670,5435152.904502772,6354487.131687304,0
39671,5435152.904502772,6354487.131687304,0
39672,5435152.904502772,6354487.131687304,0
39673,5435152.904502772,6354487.131687304,0
39674,5435152.904502772,6354487.131687304,0
39675,5435152.904502772,6354487.131687304,0
39678,5438860.915408699,6353186.035988636,1
39679,5438860.915408699,6353186.035988636,1
39680,5436141.444191557,6354793.55633986,5
39681,5437259.06,6357532.05,5
39682,5437259.06,6357532.05,5
39684,5436403.202314365,6349823.693316469,8
39690,5439518.623884007,6353776.091006261,1
39691,5439366.347768327,6353037.649812526,1
39692,5439366.347768327,6353037.649812526,1
39693,5437157.8963155225,6350328.698076829,8
39701,5440520.809214972,6352590.160598337,1
39702,5440520.809214972,6352590.160598337,1
39703,5434321.810000014,6355693.879999973,0
39704,5434321.810000014,6355693.879999973,0
39705,5437215.595401604,6350620.328535166,8
39711,5436746.111665405,6357330.092068616,5
39712,5436746.111665405,6357330.092068616,5
39713,5436746.111665405,6357330.092068616,5
39714,5436746.111665405,6357330.092068616,5
39715,5436746.111665405,6357330.092068616,5
39716,5436746.111665405,6357330.092068616,5
39717,5436746.111665405,6357330.092068616,5
39718,5436746.111665405,6357330.092068616,5
39719,5436746.111665405,6357330.092068616,5
39720,5436746.111665405,6357330.092068616,5
39724,5439423.843201738,6353313.147914555,1
39729,5436626.132265044,6354418.855818217,7
39730,5438749.968468901,6354635.131422151,9
39731,5438749.968468901,6354635.131422151,9
39732,5440021.545472277,6355429.48598555,9
39737,5432331.106011187,6360835.966549293,2
39738,5434021.669999926,6357871.650000034,6
39739,5434021.669999926,6357871.650000034,6
39740,5438383.426002808,6356009.534210224,9
39741,5438383.426002808,6356009.534210224,9
39743,5435457.766088857,6358507.443227917,6
39747,5436597.570521413,6358689.905322609,6
39753,5428977.02,6357064.31,4
39757,5439503.58,6353626.22,1
39758,5439503.58,6353626.22,1
39763,5433206.1895894855,6358441.65837601,6
39764,5439932.508146491,6354983.926983346,9
39765,5439932.508146491,6354983.926983346,9
39766,5433162.636373699,6362176.373699213,2
39769,5435942.443584845,6352620.674259708,7
39770,5435942.443584845,6352620.674259708,7
39771,5435942.443584845,6352620.674259708,7
39772,5435942.443584845,6352620.674259708,7
39773,5435942.443584845,6352620.674259708,7
39775,5434273.575058707,6361781.822411374,2
39776,5434273.575058707,6361781.822411374,2
39777,5434273.575058707,6361781.822411374,2
39778,5434273.575058707,6361781.822411374,2
39779,5434273.575058707,6361781.822411374,2
39780,5434273.575058707,6361781.822411374,2
39781,5434273.575058707,6361781.822411374,2
39782,5434273.575058707,6361781.822411374,2
39783,5434273.575058707,6361781.822411374,2
39784,5434273.575058707,6361781.822411374,2
39785,5434273.575058707,6361781.822411374,2
39786,5434273.575058707,6361781.822411374,2
39787,5434273.575058707,6361781.822411374,2
39788,5434273.575058707,6361781.822411374,2
39789,5434273.575058707,6361781.822411374,2
39790,5434273.575058707,6361781.822411374,2
39791,5434273.575058707,6361781.822411374,2
39792,5434273.575058707,6361781.822411374,2
39793,5434273.575058707,6361781.822411374,2
39794,5434273.575058707,6361781.822411374,2
39796,5437871.976075627,6352883.685027131,7
39797,5437871.976075627,6352883.685027131,7
39798,5438640.24,6356540.47,9
39799,5438640.24,6356540.47,9
39800,5436081.486684957,6351927.2962671295,7
39801,5435647.917301146,6358931.456262494,6
39802,5435647.917301146,6358931.456262494,6
39803,5436806.207094831,6357423.151120228,5
39804,5436806.207094831,6357423.151120228,5
39805,5436806.207094831,6357423.151120228,5
39807,5440192.807273831,6348586.908429845,3
39808,5440192.807273831,6348586.908429845,3
39810,5432082.746226558,6361539.356983804,2
39811,5432082.746226558,6361539.356983804,2
39813,5438630.541780183,6349593.873652194,8
39816,5439825.4638477685,6350765.108043762,3
39817,5439318.068099253,6353117.798167879,1
39818,5439318.068099253,6353117.798167879,1
39819,5439318.068099253,6353117.798167879,1
39820,5439318.068099253,6353117.798167879,1
39821,5439318.068099253,6353117.798167879,1
39822,5440894.092100387,6353143.684557737,1
39823,5440894.092100387,6353143.684557737,1
39824,5439318.835596988,6354344.48441827,1
39825,5439318.835596988,6354344.48441827,1
39827,5440621.5229022745,6348852.913487716,3
39828,5440621.5229022745,6348852.913487716,3
39829,5440621.5229022745,6348852.913487716,3
39830,5440621.5229022745,6348852.913487716,3
39831,5440621.5229022745,6348852.913487716,3
39832,5440621.5229022745,6348852.913487716,3
39833,5440621.5229022745,6348852.913487716,3
39834,5440621.5229022745,6348852.913487716,3
39835,5440621.5229022745,6348852.913487716,3
39836,5440621.5229022745,6348852.913487716,3
39837,5440621.5229022745,6348852.913487716,3
39838,5440621.5229022745,6348852.913487716,3
39839,5440621.5229022745,6348852.913487716,3
39840,5440621.5229022745,6348852.913487716,3
39841,5440621.5229022745,6348852.913487716,3
39842,5440621.5229022745,6348852.913487716,3
39843,5440621.5229022745,6348852.913487716,3
39844,5440621.5229022745,6348852.913487716,3
39845,5440621.5229022745,6348852.913487716,3
39846,5439437.466309639,6349478.876914536,3
39847,5437758.317063627,6349365.3430271,8
39848,5437758.317063627,6349365.3430271,8
